date,variant,prop_median,prop_ci_low,prop_ci_high
2022-01-19,B.1.617.2 (Delta),0.015494856745965242,0.0027098565425078907,0.05962492490416714
2022-01-20,B.1.1.529 (Omikron),0.9874122269336112,0.9499218569698874,0.9979110855854523
2022-01-20,B.1.1.7 (Alpha),3.1774276542462155e-6,4.125308567045641e-7,1.7490550620031063e-5
2022-01-20,B.1.617.2 (Delta),0.012586613956144957,0.0020883449164875237,0.05007103570298198
2022-01-21,B.1.1.529 (Omikron),0.9897965116824974,0.9582081903653314,0.9983856038121304
2022-01-21,B.1.1.7 (Alpha),2.608092536445219e-6,3.255145432968515e-7,1.4752739101306006e-5
2022-01-21,B.1.617.2 (Delta),0.010200776749601735,0.0016136713343264223,0.04177871046435242
2022-01-22,B.1.1.529 (Omikron),0.9916903430964826,0.965423970191359,0.9987335606516311
2022-01-22,B.1.1.7 (Alpha),2.147467636242117e-6,2.5433514641897453e-7,1.2428974755957349e-5
2022-01-22,B.1.617.2 (Delta),0.008307465048964381,0.0012662862768466241,0.03456790876011938
2022-01-23,B.1.1.529 (Omikron),0.9932846154341044,0.971369897613513,0.9990236104056411
2022-01-23,B.1.1.7 (Alpha),1.7802617153721588e-6,1.9897659681120016e-7,1.0472229053439765e-5
2022-01-23,B.1.617.2 (Delta),0.006713176391478758,9.762835858769347e-4,0.028627514190285315
2022-01-24,B.1.1.529 (Omikron),0.9945879532921238,0.9763157932718812,0.9992414929808932
2022-01-24,B.1.1.7 (Alpha),1.4590694487510885e-6,1.5600097501520462e-7,8.819460810972838e-6
2022-01-24,B.1.617.2 (Delta),0.005410571502332454,7.583415442440365e-4,0.023681442853738077
2022-01-25,B.1.1.529 (Omikron),0.9956124557515371,0.9804034051543198,0.9994074015494441
2022-01-25,B.1.1.7 (Alpha),1.1802220541412473e-6,1.2315747456990938e-7,7.443112666921564e-6
2022-01-25,B.1.617.2 (Delta),0.004386477959714811,5.925625030748031e-4,0.019595118422102428
2022-01-26,B.1.1.529 (Omikron),0.996471594476507,0.9836595763993098,0.9995356295104506
2022-01-26,B.1.1.7 (Alpha),9.714677663899393e-7,9.643680452927606e-8,6.229925736479076e-6
2022-01-26,B.1.617.2 (Delta),0.003527424271179385,4.6434579029898523e-4,0.016338803803111746
2022-01-27,B.1.1.529 (Omikron),0.9971444806438341,0.9862178844202888,0.9996433935996171
2022-01-27,B.1.1.7 (Alpha),7.876171608452717e-7,7.534614708776521e-8,5.245260298052728e-6
2022-01-27,B.1.617.2 (Delta),0.0028540301036290208,3.5652417315832675e-4,0.01378074521863288
2022-01-28,B.1.1.529 (Omikron),0.9976908419719663,0.9886915317282151,0.9997278505233702
2022-01-28,B.1.1.7 (Alpha),6.436285079575337e-7,5.8830495844211256e-8,4.411495076133579e-6
2022-01-28,B.1.617.2 (Delta),0.002308513726917835,2.7208481012165196e-4,0.011297544154536428
2022-01-29,B.1.1.529 (Omikron),0.9981426703725487,0.9905830972036048,0.999791123131918
2022-01-29,B.1.1.7 (Alpha),5.299266580420546e-7,4.609951255603986e-8,3.706725717470274e-6
2022-01-29,B.1.617.2 (Delta),0.00185722296168511,2.0883398956236097e-4,0.009412118051244327
2022-01-30,B.1.1.529 (Omikron),0.9984889863709785,0.9920796493903736,0.999837268793575
2022-01-30,B.1.1.7 (Alpha),4.340315882928228e-7,3.612253139517122e-8,3.1013479236630093e-6
2022-01-30,B.1.617.2 (Delta),0.001510672112167598,1.6269755807997208e-4,0.007916250833358339
2022-01-31,B.1.1.529 (Omikron),0.9987756897813442,0.9934100360572973,0.9998762476048827
2022-01-31,B.1.1.7 (Alpha),3.535568687900432e-7,2.8269158173874705e-8,2.5840442374556123e-6
2022-01-31,B.1.617.2 (Delta),0.0012239945121423391,1.2371082673835173e-4,0.0065877985283230855
2022-02-01,B.1.1.529 (Omikron),0.9990112775443312,0.9945284868518747,0.9999059045062331
2022-02-01,B.1.1.7 (Alpha),2.863953268145719e-7,2.2148693543782625e-8,2.1614618734283387e-6
2022-02-01,B.1.617.2 (Delta),9.883865464031627e-4,9.406367396893341e-5,0.005470562061770138
2022-02-02,B.1.1.529 (Omikron),0.9991987009824996,0.9954568199059616,0.9999281412816956
2022-02-02,B.1.1.7 (Alpha),2.3417143991762308e-7,1.7186339690311273e-8,1.8273117792248459e-6
2022-02-02,B.1.617.2 (Delta),8.010083517015026e-4,7.184109209983516e-5,0.0045423864389252475
2022-02-03,B.1.1.529 (Omikron),0.9993512056337,0.9962282288780671,0.9999456669030118
2022-02-03,B.1.1.7 (Alpha),1.9083555998828426e-7,1.3352065775557973e-8,1.5446342699917275e-6
2022-02-03,B.1.617.2 (Delta),6.484613272789714e-4,5.431378598263521e-5,0.0037711089286567175
2022-02-04,B.1.1.529 (Omikron),0.9994715747019807,0.9968690564562903,0.9999582729383766
2022-02-04,B.1.1.7 (Alpha),1.5523496454773788e-7,1.0368904124876536e-8,1.2870847993324936e-6
2022-02-04,B.1.617.2 (Delta),5.282511149080952e-4,4.172494402150666e-5,0.0031303910968312025
2022-02-05,B.1.1.529 (Omikron),0.9995735215504782,0.9974017508004286,0.9999673364613932
2022-02-05,B.1.1.7 (Alpha),1.2571704904270463e-7,7.974754104164715e-9,1.0781415939471591e-6
2022-02-05,B.1.617.2 (Delta),4.2640074904240445e-4,3.266189331930308e-5,0.0025975644920284706
2022-02-06,B.1.1.529 (Omikron),0.9996569472415521,0.9978357787658964,0.9999746281122148
2022-02-06,B.1.1.7 (Alpha),1.0245597624843987e-7,6.160973834129144e-9,9.137661080948867e-7
2022-02-06,B.1.617.2 (Delta),3.4300489108608637e-4,2.5369023035517948e-5,0.002163648353197879
2022-02-07,B.1.1.529 (Omikron),0.9997220961691595,0.9982012815900174,0.9999804410245996
2022-02-07,B.1.1.7 (Alpha),8.317377102050676e-8,4.835976551581077e-9,7.734511842526472e-7
2022-02-07,B.1.617.2 (Delta),2.7782273910635636e-4,1.955677218496014e-5,0.0017966715347044965
2022-02-08,B.1.1.529 (Omikron),0.9997753148392254,0.9984971741320043,0.9999847926168262
2022-02-08,B.1.1.7 (Alpha),6.805239776217686e-8,3.741914174238472e-9,6.449025360617032e-7
2022-02-08,B.1.617.2 (Delta),2.2465548368618497e-4,1.5203580362042725e-5,0.0015024993932518677
2022-02-09,B.1.1.529 (Omikron),0.9998188098639423,0.9987467590219625,0.99998814129789
2022-02-09,B.1.1.7 (Alpha),5.556304057474606e-8,2.8879360984214464e-9,5.376153643311828e-7
2022-02-09,B.1.617.2 (Delta),1.811497280834249e-4,1.1855497961796053e-5,0.0012529680526209479
2022-02-10,B.1.1.529 (Omikron),0.9998546945654808,0.9989555893402816,0.9999907133456525
2022-02-10,B.1.1.7 (Alpha),4.5000297169966126e-8,2.2691558960164487e-9,4.4817272076618724e-7
2022-02-10,B.1.617.2 (Delta),1.4527052829999877e-4,9.282148741689775e-6,0.0010441894309949158
2022-02-11,B.1.1.529 (Omikron),0.999882651479139,0.9991299634288191,0.9999927088824173
2022-02-11,B.1.1.7 (Alpha),3.6558647857480205e-8,1.7611060767624232e-9,3.7608567973298475e-7
2022-02-11,B.1.617.2 (Delta),1.1732865402259208e-4,7.2875316938342374e-6,8.698518057002027e-4
2022-02-12,B.1.1.529 (Omikron),0.999905107868194,0.9992788582463623,0.9999942756006457
2022-02-12,B.1.1.7 (Alpha),2.999415401273287e-8,1.3668077677362922e-9,3.2012316314433354e-7
2022-02-12,B.1.617.2 (Delta),9.487719919078128e-5,5.7215454228998615e-6,7.210813381856977e-4
2022-02-13,B.1.1.529 (Omikron),0.9999229406211285,0.9994039366345283,0.9999955727514278
2022-02-13,B.1.1.7 (Alpha),2.4322291681359637e-8,1.0617869951724885e-9,2.717137703018363e-7
2022-02-13,B.1.617.2 (Delta),7.704721560090059e-5,4.425005718770667e-6,5.960132744966531e-4
2022-02-14,B.1.1.529 (Omikron),0.9999375367651484,0.9994995562838269,0.9999965893739041
2022-02-14,B.1.1.7 (Alpha),1.9676741389687597e-8,8.257961021490933e-10,2.28313054097439e-7
2022-02-14,B.1.617.2 (Delta),6.242442831895543e-5,3.409682724258726e-6,5.003667997216134e-4
2022-02-15,B.1.1.529 (Omikron),0.9999497299873116,0.999580377851272,0.9999973442093102
2022-02-15,B.1.1.7 (Alpha),1.5883454348482434e-8,6.405328976240878e-10,1.9174251579912933e-7
2022-02-15,B.1.617.2 (Delta),5.0243400726031445e-5,2.6549930269338232e-6,4.195306868282555e-4
2022-02-16,B.1.1.529 (Omikron),0.9999590410345114,0.9996501498486555,0.9999979286657681
2022-02-16,B.1.1.7 (Alpha),1.2842794063790298e-8,4.97203686327779e-10,1.6102887693041882e-7
2022-02-16,B.1.617.2 (Delta),4.092967011811851e-5,2.070707660138215e-6,3.49773745080151e-4
2022-02-17,B.1.1.529 (Omikron),0.9999669654196308,0.999708429883465,0.9999984071390945
2022-02-17,B.1.1.7 (Alpha),1.0487886245732769e-8,3.8594677018891087e-10,1.3556886072132324e-7
2022-02-17,B.1.617.2 (Delta),3.301155789932562e-5,1.591632252257491e-6,2.9150702684383346e-4
2022-02-18,B.1.1.529 (Omikron),0.9999732503545788,0.9997571779658401,0.9999987653592799
2022-02-18,B.1.1.7 (Alpha),8.592724230090196e-9,2.9965232782360197e-10,1.1362299738641508e-7
2022-02-18,B.1.617.2 (Delta),2.6730620540464272e-5,1.2343627975674314e-6,2.4276936539500464e-4
2022-02-19,B.1.1.529 (Omikron),0.9999784296361867,0.999799139538524,0.9999990622726924
2022-02-19,B.1.1.7 (Alpha),7.012434293774721e-9,2.3408236917378915e-10,9.546120062788756e-8
2022-02-19,B.1.617.2 (Delta),2.156514030203447e-5,9.375145015894538e-7,2.0083922911849189e-4
2022-02-20,B.1.1.529 (Omikron),0.9999825892072917,0.9998344665967358,0.9999992877816724
2022-02-20,B.1.1.7 (Alpha),5.693845099793812e-9,1.8225453194667926e-10,8.020231626109277e-8
2022-02-20,B.1.617.2 (Delta),1.739203865031276e-5,7.120553802208446e-7,1.6551597504976966e-4
2022-02-21,B.1.1.529 (Omikron),0.9999858880552164,0.9998635802773626,0.9999994475086178
2022-02-21,B.1.1.7 (Alpha),4.63591631385945e-9,1.4093610082398307e-10,6.735262452866096e-8
2022-02-21,B.1.617.2 (Delta),1.4098155962226633e-5,5.522615178259792e-7,1.364053599367064e-4
2022-02-22,B.1.1.529 (Omikron),0.9999885405059694,0.9998856345142759,0.9999995721026035
2022-02-22,B.1.1.7 (Alpha),3.8046035973549305e-9,1.1087975033856267e-10,5.655404085444077e-8
2022-02-22,B.1.617.2 (Delta),1.1448108158389667e-5,4.278365809950242e-7,1.143358660966956e-4
2022-02-23,B.1.1.529 (Omikron),0.9999907332982347,0.9999041550308063,0.9999996628278088
2022-02-23,B.1.1.7 (Alpha),3.0857299246193917e-9,8.780626586517177e-11,4.7486794263442157e-8
2022-02-23,B.1.617.2 (Delta),9.252857949741174e-6,3.370291550531903e-7,9.582043063573826e-5
2022-02-24,B.1.1.529 (Omikron),0.9999925322827756,0.99992029279288,0.9999997367359307
2022-02-24,B.1.1.7 (Alpha),2.4967195280905903e-9,6.7976436948509e-11,3.988097537023945e-8
2022-02-24,B.1.617.2 (Delta),7.459741422783015e-6,2.631471647448091e-7,7.969577905560504e-5
2022-02-25,B.1.1.529 (Omikron),0.9999939593214144,0.9999343990797056,0.9999997943235844
2022-02-25,B.1.1.7 (Alpha),2.0083697255775835e-9,5.2625034121085366e-11,3.3525241201738014e-8
2022-02-25,B.1.617.2 (Delta),6.0380392662965746e-06,2.0558412846615803e-7,6.559148936405606e-5
2022-02-26,B.1.1.529 (Omikron),0.9999951063275703,0.9999458985253691,0.99999983931409675
2022-02-26,B.1.1.7 (Alpha),1.627767397319974e-9,4.0740607225258704e-11,2.8156314902452806e-8
2022-02-26,B.1.617.2 (Delta),4.891438019064766e-6,1.6061304977890365e-7,5.4080543060054415e-5
2022-02-27,B.1.1.529 (Omikron),0.9999960544795283,0.999954786958068,0.9999998751037689
2022-02-27,B.1.1.7 (Alpha),1.309920580480704e-9,3.159026900294669e-11,2.3639760466352043e-8
2022-02-27,B.1.617.2 (Delta),3.944687921271583e-6,1.248562503608146e-7,4.519537079681792e-5
2022-02-28,B.1.1.529 (Omikron),0.9999968033370694,0.9999622147725408,0.99999990422015
2022-02-28,B.1.1.7 (Alpha),1.0698011297684532e-9,2.439259816158355e-11,1.9847751304999058e-8
2022-02-28,B.1.617.2 (Delta),3.195986286940825e-6,9.574905121695983e-8,3.7770308689191524e-5
2022-03-01,B.1.1.529 (Omikron),0.9999974066191529,0.9999684689855682,0.9999999265480074
2022-03-01,B.1.1.7 (Alpha),8.779311468538244e-10,1.8866918327122438e-11,1.6593184604490913e-8
2022-03-01,B.1.617.2 (Delta),2.5927307862171643e-6,7.34282661573051e-8,3.151871660238478e-5
2022-03-02,B.1.1.529 (Omikron),0.9999978898947208,0.9999737510812082,0.9999999436702679
2022-03-02,B.1.1.7 (Alpha),7.204774433977436e-10,1.4603085483998744e-11,1.3963906900569574e-8
2022-03-02,B.1.617.2 (Delta),2.1095747212907e-6,5.631145322815117e-8,2.6241754684427874e-5
2022-03-03,B.1.1.529 (Omikron),0.99999828711425,0.9999782996813087,0.9999999565633104
2022-03-03,B.1.1.7 (Alpha),5.912659287738537e-10,1.1308377161456732e-11,1.1763222087427065e-8
2022-03-03,B.1.617.2 (Delta),1.712560464700733e-6,4.341601822771218e-8,2.169752528828698e-5
2022-03-04,B.1.1.529 (Omikron),0.9999986154224934,0.9999820655479404,0.9999999662286831
2022-03-04,B.1.1.7 (Alpha),4.837787733195422e-10,8.852587550804751e-12,9.880856214091842e-9
2022-03-04,B.1.617.2 (Delta),1.3843132647054712e-6,3.375507202686534e-8,1.7932148055416885e-5
2022-03-05,B.1.1.529 (Omikron),0.9999988807918014,0.9999851777435282,0.999999973743068
2022-03-05,B.1.1.7 (Alpha),3.9511269114068525e-10,6.9536642257759985e-12,8.296033877295501e-9
2022-03-05,B.1.617.2 (Delta),1.1189935392781425e-6,2.624416565046941e-8,1.482035595474052e-5
2022-03-06,B.1.1.529 (Omikron),0.9999990992841861,0.999987630027957,0.9999999795852246
2022-03-06,B.1.1.7 (Alpha),3.243519636939552e-10,5.462131277856905e-12,6.9336544689723586e-9
2022-03-06,B.1.617.2 (Delta),9.006391065576804e-7,2.0404742621249592e-8,1.2330919144421724e-5
2022-03-07,B.1.1.529 (Omikron),0.9999992741627179,0.9999896573395493,0.9999999841273363
2022-03-07,B.1.1.7 (Alpha),2.6538771166109544e-10,4.290574187617757e-12,5.837116869733576e-9
2022-03-07,B.1.617.2 (Delta),7.257779320399085e-7,1.586477906429329e-8,1.0308712912527235e-5
2022-03-08,B.1.1.529 (Omikron),0.9999994138666379,0.9999913529087877,0.9999999876587387
2022-03-08,B.1.1.7 (Alpha),2.1678798472439e-10,3.3575686905890113e-12,4.916246538329011e-9
2022-03-08,B.1.617.2 (Delta),5.860611423829068e-7,1.233506465080093e-8,8.61794120511392e-6
2022-03-09,B.1.1.529 (Omikron),0.9999995275095186,0.9999927704632335,0.9999999904043646
2022-03-09,B.1.1.7 (Alpha),1.7708263774136343e-10,2.6171455042981204e-12,4.130796646647697e-9
2022-03-09,B.1.617.2 (Delta),4.719971635296768e-7,9.59076532767766e-9,7.204506151939699e-6
2022-03-10,B.1.1.529 (Omikron),0.9999996194608424,0.999993955594485,0.9999999925390808
2022-03-10,B.1.1.7 (Alpha),1.4528583134322205e-10,2.0400047211565102e-12,3.470844308208473e-9
2022-03-10,B.1.617.2 (Delta),3.801332838905248e-7,7.457091485162864e-9,6.022912031920764e-6
2022-03-11,B.1.1.529 (Omikron),0.9999996935173399,0.9999949464165775,0.999999994197808
2022-03-11,B.1.1.7 (Alpha),1.1846106129678026e-10,1.5901380026981466e-12,2.9163364093488114e-9
2022-03-11,B.1.617.2 (Delta),3.0614872510007287e-7,5.7991139998484575e-9,5.035127128503437e-6
2022-03-12,B.1.1.529 (Omikron),0.999999753161591,0.9999958030504177,0.9999999954848711
2022-03-12,B.1.1.7 (Alpha),9.64189553667308e-11,1.2394779366724213e-12,2.450424298554868e-9
2022-03-12,B.1.617.2 (Delta),2.4656365748548803e-7,4.5127074892104875e-9,4.190972275458377e-6
2022-03-13,B.1.1.529 (Omikron),0.9999998011984124,0.9999965196343578,0.9999999964864316
2022-03-13,B.1.1.7 (Alpha),7.862907243931344e-11,9.66146805093844e-13,2.0589516914021862e-9
2022-03-13,B.1.617.2 (Delta),1.9857552707824443e-7,3.511663564416612e-9,3.4753110838330455e-6
2022-03-14,B.1.1.529 (Omikron),0.9999998399083955,0.999997113856594,0.9999999972658213
2022-03-14,B.1.1.7 (Alpha),6.408474160059094e-11,7.530915597578348e-13,1.7300244144867989e-9
2022-03-14,B.1.617.2 (Delta),1.5992723807573448e-7,2.73268013826678e-9,2.8818689775301405e-6
2022-03-15,B.1.1.529 (Omikron),0.9999998710975595,0.9999976066132494,0.9999999978973496
2022-03-15,B.1.1.7 (Alpha),5.221441835704015e-11,5.853857847721337e-13,1.4536489094795278e-9
2022-03-15,B.1.617.2 (Delta),1.2885379418748893e-7,2.1011095516683226e-9,2.3897719009812056e-6
2022-03-16,B.1.1.529 (Omikron),0.9999998961412913,0.9999980001311559,0.999999998387994
2022-03-16,B.1.1.7 (Alpha),4.233110247959671e-11,4.504454579427001e-13,1.2214285084747263e-9
2022-03-16,B.1.617.2 (Delta),1.0373278188095132e-7,1.610810280434191e-9,1.9958191366306503e-6
2022-03-17,B.1.1.529 (Omikron),0.9999999163528386,0.9999983287717961,0.9999999987641294
2022-03-17,B.1.1.7 (Alpha),3.430402951161145e-11,3.4661225260468584e-13,1.0263082479065322e-9
2022-03-17,B.1.617.2 (Delta),8.354354517707916e-8,1.2349428124720137e-9,1.6677657359203145e-6
2022-03-18,B.1.1.529 (Omikron),0.9999999326310455,0.9999986041845016,0.9999999990524844
2022-03-18,B.1.1.7 (Alpha),2.79115765487365e-11,2.667149024955446e-13,8.623501057251185e-10
2022-03-18,B.1.617.2 (Delta),6.72836947114215e-8,9.467954790120583e-10,1.3931227447761318e-6
2022-03-19,B.1.1.529 (Omikron),0.9999999456163025,0.9999988342033692,0.9999999992735482
2022-03-19,B.1.1.7 (Alpha),2.2698975632295612e-11,2.0523543238796412e-13,7.241144497332663e-10
2022-03-19,B.1.617.2 (Delta),5.428685465642301e-8,7.258928128227744e-10,1.163492653641031e-6
2022-03-20,B.1.1.529 (Omikron),0.9999999560329412,0.9999990263113838,0.9999999994430266
2022-03-20,B.1.1.7 (Alpha),1.845975775007379e-11,1.5792798721104784e-13,6.080388061136011e-10
2022-03-20,B.1.617.2 (Delta),4.3907947979301415e-8,5.565394174705243e-10,9.717172726978282e-7
2022-03-21,B.1.1.529 (Omikron),0.9999999644378228,0.999999188692152,0.999999999567675
2022-03-21,B.1.1.7 (Alpha),1.5040755262058127e-11,1.2152554451405575e-13,5.104846544232296e-10
2022-03-21,B.1.617.2 (Delta),3.551340408957317e-8,4.320261219041126e-10,8.106229047594234e-7
2022-03-22,B.1.1.529 (Omikron),0.9999999712359373,0.9999993283757934,0.9999999996628777
2022-03-22,B.1.1.7 (Alpha),1.228288473160526e-11,9.351424700919129e-14,4.2856745040220857e-10
2022-03-22,B.1.617.2 (Delta),2.872381797175212e-8,3.3688619224758745e-10,6.710469521766266e-7
2022-03-23,B.1.1.529 (Omikron),0.9999999767749028,0.9999994440072323,0.9999999997371111
2022-03-23,B.1.1.7 (Alpha),1.0030722793226189e-11,7.195976419766535e-14,3.625768898062851e-10
2022-03-23,B.1.617.2 (Delta),2.3218429289312816e-8,2.6270205576275905e-10,5.555062539666225e-7
2022-03-24,B.1.1.529 (Omikron),0.9999999812478602,0.9999995397284775,0.9999999997948977
2022-03-24,B.1.1.7 (Alpha),8.191533310241891e-12,5.588924262396448e-14,3.068435963385328e-10
2022-03-24,B.1.617.2 (Delta),1.8748909880589893e-8,2.0496018371374938e-10,4.598614708065307e-7
2022-03-25,B.1.1.529 (Omikron),0.9999999848083496,0.9999996190057153,0.9999999998399302
2022-03-25,B.1.1.7 (Alpha),6.6895868378184316e-12,4.420062568842235e-14,2.596809576545543e-10
2022-03-25,B.1.617.2 (Delta),1.5185131850092575e-8,1.5995752377549719e-10,3.8062135908852615e-7
2022-03-26,B.1.1.529 (Omikron),0.9999999877048946,0.9999996846794516,0.9999999998750752
2022-03-26,B.1.1.7 (Alpha),5.4630416414119114e-12,3.4970930635541634e-14,2.1710271931814088e-10
2022-03-26,B.1.617.2 (Delta),1.2291158618946299e-8,1.2483601756325336e-10,3.150062802100504e-7
2022-03-27,B.1.1.529 (Omikron),0.9999999900504701,0.9999997390323275,0.9999999999031218
2022-03-27,B.1.1.7 (Alpha),4.46139675705743e-12,2.7322308992202073e-14,1.8090127432977278e-10
2022-03-27,B.1.617.2 (Delta),9.946066634038975e-9,9.686690285222933e-11,2.6070283047910777e-7
2022-03-28,B.1.1.529 (Omikron),0.9999999919797238,0.9999997840158982,0.9999999999257708
2022-03-28,B.1.1.7 (Alpha),3.643412171962365e-12,2.10938093179834e-14,1.5216243975648527e-10
2022-03-28,B.1.617.2 (Delta),8.0162861477434e-9,7.422055526753047e-11,2.157609078279562e-7
2022-03-29,B.1.1.529 (Omikron),0.9999999935293622,0.9999998212452896,0.9999999999431239
2022-03-29,B.1.1.7 (Alpha),2.9754104490935038e-12,1.6285207744952286e-14,1.2819377064085264e-10
2022-03-29,B.1.617.2 (Delta),6.467375670366787e-9,5.6869457514015516e-11,1.7856661181770663e-7
2022-03-30,B.1.1.529 (Omikron),0.9999999947680502,0.9999998520571944,0.9999999999564197
2022-03-30,B.1.1.7 (Alpha),2.429889834450744e-12,1.2572807435429737e-14,1.0800100144761632e-10
2022-03-30,B.1.617.2 (Delta),5.229401071374476e-9,4.3575278404886803e-11,1.4778428048067672e-7
2022-03-31,B.1.1.529 (Omikron),0.9999999957680473,0.9999998767688831,0.9999999999662589
2022-03-31,B.1.1.7 (Alpha),1.9818371251055644e-12,9.706706586900974e-15,9.060640451838083e-11
2022-03-31,B.1.617.2 (Delta),4.229864983263511e-9,3.373354930569709e-11,1.23047436096429e-7
2022-04-01,B.1.1.529 (Omikron),0.9999999965767634,0.999999897100801,0.9999999999737348
2022-04-01,B.1.1.7 (Alpha),1.6146749906985447e-12,7.49397467039593e-15,7.577314658946317e-11
2022-04-01,B.1.617.2 (Delta),3.4213839630728878e-9,2.6259329071449643e-11,1.0274323245526326e-7
2022-04-02,B.1.1.529 (Omikron),0.9999999972267022,0.999999914078025,0.999999999979554
2022-04-02,B.1.1.7 (Alpha),1.3155353300616525e-12,5.7856642061684705e-15,6.336845996619682e-11
2022-04-02,B.1.617.2 (Delta),2.7721749978917473e-9,2.044143509408548e-11,8.578954069944717e-8
2022-04-03,B.1.1.529 (Omikron),0.9999999977553762,0.9999999282540892,0.9999999999840962
2022-04-03,B.1.1.7 (Alpha),1.0698093142766235e-12,4.466783623967036e-15,5.299469516111923e-11
2022-04-03,B.1.617.2 (Delta),2.2437072804441097e-9,1.588769230988603e-11,7.163345853615993e-8
2022-04-04,B.1.1.529 (Omikron),0.9999999981899498,0.9999999400911883,0.999999999987795
2022-04-04,B.1.1.7 (Alpha),8.71885678450327e-13,3.4486317647009384e-15,4.432812137119683e-11
2022-04-04,B.1.617.2 (Delta),1.8092611181642733e-9,1.2192547088288199e-11,5.981332631165193e-8
2022-04-05,B.1.1.529 (Omikron),0.9999999985469719,0.9999999499752524,0.9999999999906334
2022-04-05,B.1.1.7 (Alpha),7.114692564678423e-13,2.6626663537396312e-15,3.7238468039030866e-11
2022-04-05,B.1.617.2 (Delta),1.4526292099398253e-9,9.356818112820457e-12,4.9949502794127574e-8
2022-04-06,B.1.1.529 (Omikron),0.9999999988271792,0.9999999581866207,0.9999999999928119
2022-04-06,B.1.1.7 (Alpha),5.796615440342086e-13,2.055832404571621e-15,3.128272256838343e-11
2022-04-06,B.1.617.2 (Delta),1.1725155659605434e-9,7.180621869920634e-12,4.175217629666858e-8
2022-04-07,B.1.1.529 (Omikron),0.9999999990533308,0.9999999650479057,0.9999999999944836
2022-04-07,B.1.1.7 (Alpha),4.722729577387217e-13,1.5874981724567732e-15,2.6279526630678843e-11
2022-04-07,B.1.617.2 (Delta),9.464211357469585e-10,5.510564013457183e-12,3.490018797313679e-8
2022-04-08,B.1.1.529 (Omikron),0.9999999992351079,0.9999999707832454,0.9999999999957665
2022-04-08,B.1.1.7 (Alpha),3.849597491722939e-13,1.2294594950973655e-15,2.2147243245646176e-11
2022-04-08,B.1.617.2 (Delta),7.641711808261654e-10,4.228926819168445e-12,2.917273260808535e-8
2022-04-09,B.1.1.529 (Omikron),0.999999999379165,0.9999999755774183,0.9999999999967512
2022-04-09,B.1.1.7 (Alpha),3.147768344858636e-13,9.54222106608035e-16,1.8800845829131213e-11
2022-04-09,B.1.617.2 (Delta),6.202414771573526e-10,3.245371451143113e-12,2.4385246495710202e-8
2022-04-10,B.1.1.529 (Omikron),0.9999999994960849,0.9999999795848771,0.9999999999975067
2022-04-10,B.1.1.7 (Alpha),2.563236687492667e-13,7.40602926118852e-16,1.5960126420066456e-11
2022-04-10,B.1.617.2 (Delta),5.034263945186452e-10,2.4905701364365895e-12,2.0383458730142852e-8
2022-04-11,B.1.1.529 (Omikron),0.9999999995909808,0.9999999829347263,0.9999999999980866
2022-04-11,B.1.1.7 (Alpha),2.0851691196511817e-13,5.748070305025927e-16,1.3548664359246457e-11
2022-04-11,B.1.617.2 (Delta),4.086167680787335e-10,1.911319383388107e-12,1.7038418966505705e-8
2022-04-12,B.1.1.529 (Omikron),0.9999999996680025,0.9999999857348829,0.9999999999985314
2022-04-12,B.1.1.7 (Alpha),1.7011212886301763e-13,4.461279300759373e-16,1.150158917816876e-11
2022-04-12,B.1.617.2 (Delta),3.3166635133383823e-10,1.4667897779225233e-12,1.419100502656271e-8
2022-04-13,B.1.1.529 (Omikron),0.9999999997307731,0.9999999881337591,0.9999999999988732
2022-04-13,B.1.1.7 (Alpha),1.3808664908598174e-13,3.4625611011813802e-16,9.763834733746992e-12
2022-04-13,B.1.617.2 (Delta),2.6914769843819267e-10,1.1256480092815667e-12,1.1807811912035569e-8
2022-04-14,B.1.1.529 (Omikron),0.9999999997825568,0.999999990121209,0.9999999999991351
2022-04-14,B.1.1.7 (Alpha),1.1237335271973835e-13,2.68742383822201e-16,8.284093478679307e-12
2022-04-14,B.1.617.2 (Delta),2.1737892650290926e-10,8.638482597709516e-13,9.86235763940238e-9
2022-04-15,B.1.1.529 (Omikron),0.9999999998243799,0.999999991748768,0.9999999999993363
2022-04-15,B.1.1.7 (Alpha),9.160723644135666e-14,2.0858139503326217e-16,6.883219010981157e-12
2022-04-15,B.1.617.2 (Delta),1.7556793406435952e-10,6.62937276233902e-13,8.237436778514741e-9
2022-04-16,B.1.1.529 (Omikron),0.9999999998581584,0.9999999931613038,0.9999999999994906
2022-04-16,B.1.1.7 (Alpha),7.467872924755924e-14,1.6194422737789153e-16,5.718626811080753e-12
2022-04-16,B.1.617.2 (Delta),1.4179925448563318e-10,5.087536500392718e-13,6.820642300196331e-9
