date;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative
2021-12-31T23:59:59+01:00;4;Oberösterreich;15-24;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;15-24;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;15-24;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;15-24;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;25-34;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;25-34;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;25-34;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;25-34;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;35-44;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;35-44;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;35-44;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;35-44;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;45-54;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;45-54;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;45-54;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;45-54;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;55-64;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;55-64;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;55-64;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;55-64;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;65-74;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;65-74;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;65-74;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;65-74;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;75-84;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;75-84;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;75-84;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;75-84;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;85+;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;85+;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;85+;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;85+;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;NotAssigned;Female;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;NotAssigned;Male;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;NotAssigned;NonBinary;Other;3;0
2021-12-31T23:59:59+01:00;4;Oberösterreich;NotAssigned;NotAssigned;Other;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;AstraZeneca;1;5
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;AstraZeneca;1;1
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;AstraZeneca;1;1377
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;AstraZeneca;1;1982
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;AstraZeneca;1;3153
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;AstraZeneca;1;4020
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;AstraZeneca;1;4062
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;AstraZeneca;1;4908
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;AstraZeneca;1;5371
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;AstraZeneca;1;5786
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;AstraZeneca;1;5848
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;AstraZeneca;1;6225
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;AstraZeneca;1;3915
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;AstraZeneca;1;4014
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;AstraZeneca;1;2187
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;AstraZeneca;1;2160
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;AstraZeneca;1;142
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;AstraZeneca;1;69
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NonBinary;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NotAssigned;AstraZeneca;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;AstraZeneca;2;1
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;AstraZeneca;2;1
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;AstraZeneca;2;1300
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;AstraZeneca;2;1845
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;AstraZeneca;2;2944
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;AstraZeneca;2;3783
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;AstraZeneca;2;3785
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;AstraZeneca;2;4641
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;AstraZeneca;2;5100
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;AstraZeneca;2;5475
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;AstraZeneca;2;5582
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;AstraZeneca;2;5921
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;AstraZeneca;2;3768
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;AstraZeneca;2;3843
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;AstraZeneca;2;2116
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;AstraZeneca;2;2084
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;AstraZeneca;2;125
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;AstraZeneca;2;57
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NonBinary;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NotAssigned;AstraZeneca;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;AstraZeneca;3;2
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;AstraZeneca;3;3
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;AstraZeneca;3;3
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;AstraZeneca;3;1
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NonBinary;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NotAssigned;AstraZeneca;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;BioNTechPfizer;1;2896
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;BioNTechPfizer;1;3316
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;BioNTechPfizer;1;3796
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;BioNTechPfizer;1;3887
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;BioNTechPfizer;1;16876
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;BioNTechPfizer;1;17538
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;BioNTechPfizer;1;2
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;BioNTechPfizer;1;19240
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;BioNTechPfizer;1;18545
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;BioNTechPfizer;1;1
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;BioNTechPfizer;1;20164
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;BioNTechPfizer;1;18626
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;BioNTechPfizer;1;22059
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;BioNTechPfizer;1;20327
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;BioNTechPfizer;1;23753
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;BioNTechPfizer;1;21845
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;BioNTechPfizer;1;18634
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;BioNTechPfizer;1;15496
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;BioNTechPfizer;1;16681
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;BioNTechPfizer;1;12401
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;BioNTechPfizer;1;7996
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;BioNTechPfizer;1;4516
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NonBinary;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NotAssigned;BioNTechPfizer;1;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;BioNTechPfizer;2;1514
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;BioNTechPfizer;2;1703
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;BioNTechPfizer;2;3179
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;BioNTechPfizer;2;3230
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;BioNTechPfizer;2;15705
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;BioNTechPfizer;2;16595
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;BioNTechPfizer;2;2
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;BioNTechPfizer;2;18384
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;BioNTechPfizer;2;18779
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;BioNTechPfizer;2;1
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;BioNTechPfizer;2;19687
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;BioNTechPfizer;2;19088
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;BioNTechPfizer;2;21806
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;BioNTechPfizer;2;20778
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;BioNTechPfizer;2;23462
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;BioNTechPfizer;2;22153
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;BioNTechPfizer;2;18328
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;BioNTechPfizer;2;15409
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;BioNTechPfizer;2;16310
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;BioNTechPfizer;2;12260
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;BioNTechPfizer;2;7660
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;BioNTechPfizer;2;4349
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NonBinary;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;NotAssigned;BioNTechPfizer;2;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Female;BioNTechPfizer;3;2
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;Male;BioNTechPfizer;3;2
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;00-11;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Female;BioNTechPfizer;3;146
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;Male;BioNTechPfizer;3;199
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;12-14;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Female;BioNTechPfizer;3;6360
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;Male;BioNTechPfizer;3;6241
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;15-24;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Female;BioNTechPfizer;3;10923
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;Male;BioNTechPfizer;3;10924
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;25-34;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Female;BioNTechPfizer;3;14112
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;Male;BioNTechPfizer;3;13633
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;35-44;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Female;BioNTechPfizer;3;18720
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;Male;BioNTechPfizer;3;17816
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;45-54;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Female;BioNTechPfizer;3;23484
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;Male;BioNTechPfizer;3;22143
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;55-64;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Female;BioNTechPfizer;3;19996
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;Male;BioNTechPfizer;3;17375
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;65-74;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Female;BioNTechPfizer;3;16591
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;Male;BioNTechPfizer;3;13296
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;75-84;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Female;BioNTechPfizer;3;6471
2021-12-31T23:59:59+01:00;5;Salzburg;85+;Male;BioNTechPfizer;3;3713
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NonBinary;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;85+;NotAssigned;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Female;BioNTechPfizer;3;0
2021-12-31T23:59:59+01:00;5;Salzburg;NotAssigned;Male;BioNTechPfizer;3;0
